DATA_VOLUME_WEEKDAYS,social_networks_and_messengers_count,DATA_VOLUME_WEEKENDS,CALCULATION_METHOD_ID,video_content_and_streaming_count,cloud_services_and_email_count,phone_value,device_type_rus_smartphone,ecommerce_score,device_type_rus_phone,online_services_and_digital_stores_count,lifetime,how_long_same_model,AVG_ARPU,SCORING,maps_and_transport_count,calls_count_in_weekdays,calls_count_in_weekends,dating_and_social_platforms_count,calls_count_out_weekdays,target
0.006,0.39,0.039,1,0.0,0.23,3.0,True,0,False,0.0,216.66666667,10.0,45.80545,3,0.0,0.83,1.0,0.0,1.65,5
75.335,304.66999999999996,56.691,0,12.74,391.26,3.0,True,1,False,0.48,200.13333333,12.0,88.206425,4,0.0,19.65,11.0,0.0,11.0,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,79.966666667,5.0,41.193483333,0,0.0,3.91,2.25,0.0,4.87,6
28.277,83.71000000000001,13.927,1,2.03,106.38000000000001,3.0,True,1,False,0.61,50.766666667,19.0,65.425,3,0.0,7.43,0.63,0.0,8.13,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,54.366666667,1.0,25.835241667,0,0.0,2.13,4.63,0.0,4.78,3
10.975,39.07,7.311,0,3.52,69.68,3.0,True,1,False,0.0,74.2,9.0,55.9583,3,0.0,0.35,0.38,0.0,1.35,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,1,False,0.0,78.233333333,1.0,41.791575,1,0.0,6.48,2.75,0.0,9.22,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,165.6,25.0,25.2966,1,0.0,0.09,0.0,0.0,0.7,4
115.986,8.74,59.201,1,40.97,28.869999999999997,3.0,True,0,False,20.35,187.2,9.0,601.52740833,4,5.39,1.17,0.63,0.0,3.91,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,142.8,1.0,50.08715833300001,3,0.0,4.13,1.13,0.0,2.26,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,73.966666667,12.0,34.82655,1,0.0,1.57,1.0,0.0,3.35,5
7.6179999999999986,31.0,8.367,1,0.68,75.09,3.0,True,1,False,0.0,164.7,19.0,45.468391667,3,0.0,4.35,1.0,0.0,4.26,4
563.505,671.87,586.021,0,44.739999999999995,414.87,2.0,True,1,False,87.25999999999999,10.5,10.0,135.9542,4,0.71,10.13,11.38,0.0,14.04,2
3.827,1.4200000000000002,0.0,0,1.23,13.39,3.0,True,0,False,0.0,194.86666667,22.0,131.70294167,3,0.0,5.48,5.88,0.0,8.74,4
45.477,168.42,3.797,1,13.74,90.92999999999999,3.0,True,1,False,0.03,44.033333333,25.0,41.004783333,3,0.0,4.7,1.63,6.52,4.87,5
31.983,431.57,49.624,0,4.74,136.19000000000003,3.0,True,1,False,0.0,109.66666667,25.0,76.862616667,3,0.0,2.48,1.0,0.0,2.52,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,65.06666666699999,22.0,35.168675,0,0.0,2.48,1.25,0.0,1.91,6
68.748,211.26,89.88600000000002,0,44.26,257.71,3.0,True,0,False,0.42,109.4,5.0,69.820025,4,0.0,3.0,2.5,0.0,4.87,3
18.939,116.66,21.29,1,41.03,236.0,1.0,True,0,False,0.29,65.06666666699999,7.0,237.71730833,4,0.0,18.22,8.75,0.0,21.3,4
5.1960000000000015,47.519999999999996,21.92,1,0.71,27.29,3.0,True,0,False,0.0,183.1,19.0,42.170958333,3,0.0,6.96,3.13,0.0,4.48,5
194.982,130.41,254.376,0,132.9,319.03,3.0,True,0,False,0.19,131.26666667,4.0,63.246083333,4,0.0,4.17,1.13,0.0,4.57,5
0.403,3.39,1.393,0,0.06,6.71,3.0,True,0,False,0.0,131.63333333,19.0,42.415783333,1,0.0,0.43,0.63,0.0,0.22,2
4.2810000000000015,54.62,9.062,1,8.26,55.23,3.0,True,0,False,0.0,101.83333333,19.0,23.758341667,1,0.0,6.48,3.63,0.0,8.96,4
26.235,94.06,9.967,0,1.19,36.36,2.0,True,1,False,50.06,110.03333333,7.0,75.332458333,4,9.39,7.26,1.0,0.0,6.17,5
349.39,86.74,246.911,0,44.65,60.81,2.0,True,0,False,29.84,184.03333333,12.0,134.90735833,4,2.81,3.17,3.5,0.0,4.52,4
1266.619,2876.2,1317.365,0,282.97,981.55,3.0,True,1,False,0.0,66.033333333,10.0,121.993425,2,0.0,9.26,6.63,0.0,12.78,2
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,53.466666667,24.0,42.381341667,3,0.0,3.3,2.88,0.0,1.87,3
18.358,273.36,6.053999999999999,0,1.61,36.13,3.0,True,0,False,9.81,145.13333333,15.0,7.511941666699999,1,0.84,2.26,1.0,0.0,4.61,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,64.06666666699999,25.0,42.250741667,0,0.0,2.13,3.13,0.0,2.83,6
0.015,0.0,0.0,0,0.06,0.71,3.0,True,0,False,0.0,168.63333333,25.0,1.5416166667,2,0.0,2.48,0.88,0.0,0.13,6
13.2,35.76,4.356,1,0.32,7.23,2.0,True,0,False,15.94,122.6,24.0,143.66023333,4,2.41,4.0,0.63,0.0,4.09,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,52.4,13.0,36.64605,0,0.0,0.43,0.0,0.0,0.57,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,128.06666667,7.0,51.470766667,1,0.0,2.7,0.75,0.0,3.74,3
0.392,0.48,0.0,1,0.29,1.35,3.0,True,0,False,0.0,193.46666667,15.0,83.964525,4,0.0,2.09,0.88,0.0,1.09,4
37.44,58.14,0.015,0,1.61,60.84,4.0,False,1,False,0.0,31.466666667,9.0,56.583166667,1,0.0,7.43,5.38,0.0,4.96,2
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,190.1,2.0,28.349508333000003,0,0.0,0.43,0.25,0.0,0.57,4
105.114,152.55,101.385,0,37.48,141.03,3.0,True,1,False,0.16,101.46666667,2.0,52.796025,3,0.0,1.17,0.75,0.0,0.78,3
8.21,42.099999999999994,1.805,1,0.81,35.45,3.0,True,0,False,0.0,123.26666667,8.0,76.769016667,2,0.0,3.96,5.75,0.0,5.87,4
26.685,35.45,48.81399999999999,0,0.03,154.35,3.0,True,0,False,0.1,174.33333333,25.0,40.499925,3,0.0,6.35,4.75,0.0,13.39,5
0.67,3.16,1.422,0,0.74,7.84,2.0,True,0,False,0.0,215.83333333,15.0,44.698466667,3,0.0,2.17,0.88,0.0,1.39,5
16.727,13.2,1.347,1,0.45,4.9,3.0,True,0,False,6.97,95.033333333,25.0,41.397175,3,4.13,12.96,3.63,0.0,17.39,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,150.46666667,25.0,25.948241667,2,0.0,1.09,2.38,0.0,4.87,6
3.964,11.9,9.674,0,1.61,10.71,3.0,True,0,False,0.0,126.3,16.0,36.707491667,1,0.0,2.74,1.38,0.0,5.57,5
131.856,103.59,379.167,0,70.61,213.26,3.0,True,1,False,0.0,106.9,16.0,62.582633333,3,0.0,3.26,3.13,0.0,2.78,2
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,158.9,25.0,2.6688333333000003,1,0.0,0.87,1.38,0.0,0.17,5
1.153,0.0,0.0,1,0.1,3.9699999999999998,4.0,False,0,True,0.0,49.4,22.0,29.643616667,0,0.0,0.57,0.25,0.0,0.35,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,157.36666667,25.0,13.388716667,0,0.0,3.57,1.88,0.0,1.09,6
1.39,16.29,0.348,0,0.39,39.0,3.0,True,0,False,0.0,67.7,3.0,67.989333333,3,0.0,4.13,2.63,0.0,6.78,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,28.966666667,3.0,76.084425,2,0.0,15.35,17.13,0.0,9.39,1
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,183.06666667,5.0,34.444791667,0,0.0,0.04,1.5,0.0,0.3,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,66.333333333,1.0,29.502291667,0,0.0,1.52,0.63,0.0,1.65,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,80.366666667,25.0,266.761625,1,0.0,2.17,1.63,0.0,4.61,5
56.15,305.74999999999994,107.347,1,19.68,291.71,3.0,True,1,False,0.0,195.43333333,11.0,62.579741667,4,0.0,11.65,8.75,0.0,14.91,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,92.133333333,8.0,34.123933333000004,0,0.0,1.26,0.75,0.0,0.04,6
222.321,298.41999999999996,601.185,0,115.9,628.78,3.0,True,1,False,18.68,14.7,10.0,70.98005,3,0.52,2.74,2.38,1.35,2.65,4
4.732,8.0,0.274,0,5.74,29.03,3.0,True,0,False,0.0,96.066666667,25.0,33.958208333,3,0.0,9.22,9.13,0.0,3.57,2
26.036,229.77,18.313,1,20.26,95.07,3.0,True,1,False,0.0,197.73333333,23.0,289.67681667,3,0.0,28.57,7.63,0.0,24.7,5
10.359000000000002,1.97,11.147,0,1.71,4.16,2.0,True,0,False,4.640000000000001,4.8,4.0,109.29962,2,0.06,0.04,0.0,0.0,0.04,2
26.23,258.79,30.466,0,3.61,89.67,3.0,True,0,False,0.0,33.766666667,25.0,58.50645833300001,2,0.0,3.7,4.25,0.0,3.52,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,62.1,25.0,27.802875,0,0.0,3.43,4.25,0.0,7.17,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,58.933333333,11.0,32.501075,1,0.0,3.0,0.63,0.0,1.48,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,162.93333333,20.0,55.040341667,1,0.0,7.74,5.0,0.0,7.78,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,166.23333333,24.0,23.151766667,2,0.0,7.35,0.63,0.0,0.43,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,61.533333333,13.0,29.204291667,1,0.0,0.65,0.25,0.0,0.7,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,17.833333333,17.0,34.330133333,0,0.0,0.13,0.13,0.0,0.3,6
103.771,168.64000000000001,24.087,0,26.26,82.77,3.0,True,0,False,0.0,168.4,12.0,55.249458333,3,0.0,8.78,4.5,0.0,5.22,5
592.5880000000002,637.4000000000001,777.168,0,85.55,376.9,3.0,True,1,False,0.12,66.9,10.0,39.266033333,1,0.0,3.91,4.5,0.0,5.04,2
33.524,51.71,22.526,0,30.68,290.96999999999997,3.0,True,1,False,0.0,14.6,14.0,48.330716667,1,0.0,0.35,0.38,0.0,1.04,5
39.362,74.46,50.597,0,23.42,228.06,3.0,True,0,False,0.0,144.33333333,6.0,49.123516667,1,0.0,9.35,5.88,0.0,8.87,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,140.2,15.0,0.3957166667,0,0.0,0.43,0.38,0.0,1.43,3
556.119,843.54,529.028,1,69.68,238.03,2.0,True,1,False,121.39,119.6,25.0,161.240125,4,18.74,6.78,1.88,0.0,6.26,2
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,49.166666667,24.0,58.954258333,2,0.0,4.74,1.88,0.0,6.3,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,177.16666667,8.0,25.96815,1,0.0,3.04,3.25,0.0,5.3,3
176.687,595.32,200.315,0,73.35,233.03,4.0,False,1,False,0.0,51.666666667,3.0,83.602716667,1,0.0,7.74,4.88,0.0,4.74,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,56.8,17.0,27.026491667,2,0.0,6.48,3.5,0.0,6.3,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,170.26666667,21.0,49.67320833300001,0,0.0,3.52,1.0,0.0,2.48,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,66.06666666699999,25.0,33.986875,1,0.0,0.78,0.75,0.0,0.7,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,155.03333333,12.0,170.52601667,2,0.0,8.43,6.25,0.0,10.0,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,140.86666667,21.0,119.43906667,3,0.0,8.13,4.0,0.0,4.17,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,154.1,24.0,46.406441667,1,0.0,2.74,1.13,0.0,0.83,6
84.04799999999999,340.93,77.665,0,21.45,192.0,3.0,True,0,False,6.61,184.1,9.0,95.863308333,2,0.0,2.04,0.88,0.0,2.0,4
96.845,209.87,22.012,0,12.68,181.26,3.0,True,0,False,0.0,183.23333333,25.0,68.50475,3,0.0,1.22,0.0,0.0,1.96,4
47.223,209.09,28.341,1,15.42,492.52000000000004,3.0,True,1,False,4.94,60.2,10.0,38.68975,4,0.0,12.61,2.13,0.0,13.74,5
3.776,18.0,3.688,1,0.0,62.77,3.0,True,0,False,18.81,102.06666667,15.0,69.576541667,3,6.48,7.22,2.0,0.0,9.78,5
874.053,2212.1899999999996,1085.54,0,44.97,369.01000000000005,3.0,True,0,False,0.9,77.133333333,5.0,108.18464167,2,0.0,4.3,4.0,19.61,4.43,2
20.079,44.9,7.449,1,47.23,128.65,3.0,True,0,False,0.0,177.43333333,3.0,45.882358333,3,0.0,8.13,3.88,0.0,8.43,5
0.002,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,75.43333333300001,20.0,26.736316667,2,0.0,1.78,0.5,0.0,1.35,4
172.755,316.47999999999996,177.325,0,11.29,129.96,2.0,True,0,False,60.45,75.533333333,12.0,188.085225,4,19.03,6.83,9.5,0.68,6.22,1
47.653,172.24999999999997,26.433000000000003,0,5.1,247.03,2.0,True,0,False,10.2,142.4,25.0,28.483075,4,0.55,1.96,0.38,0.0,1.43,5
6.496,3.06,0.0,0,6.29,6.1,3.0,True,0,False,0.0,159.9,24.0,37.792608333,1,0.0,3.61,2.13,0.0,4.22,5
128.421,441.2,156.352,1,55.19,110.55,3.0,True,1,False,0.58,121.73333333,25.0,127.96380833,3,0.0,5.74,2.5,0.0,9.35,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,178.63333333,25.0,155.26598333,3,0.0,8.04,5.0,0.0,7.7,6
84.337,112.39,68.51,1,37.06,350.09999999999997,3.0,True,1,False,1.81,177.9,4.0,116.61376667,3,0.0,6.09,2.25,0.0,1.83,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,198.73333333,8.0,132.1356,3,0.0,3.65,0.63,0.0,1.96,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,86.166666667,25.0,25.941783333000004,2,0.0,7.74,10.63,0.0,15.91,5
1110.247,369.04,432.724,0,672.84,249.64000000000001,3.0,True,1,False,0.0,95.1,21.0,81.483125,2,0.0,3.35,5.38,0.0,3.35,2
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,95.766666667,18.0,35.449308333000005,0,0.0,5.39,6.25,0.0,4.17,6
21.343000000000004,58.900000000000006,2.147,0,33.06,87.84,3.0,True,0,False,0.0,153.13333333,25.0,55.931591667,3,0.0,4.35,1.38,0.0,11.74,6
32.045,31.509999999999998,59.425,1,24.06,82.89999999999999,3.0,True,1,False,0.0,43.1,23.0,57.397291667,2,0.0,8.83,4.88,0.0,7.83,3
33.611,15.41,15.571,1,11.71,42.220000000000006,3.0,True,0,False,6.45,67.666666667,19.0,62.66345,2,4.84,2.09,3.0,0.0,6.0,6
0.0,0.0,6.188,0,0.29,0.16,3.0,True,0,False,0.0,193.5,25.0,36.415583333,3,0.0,2.7,2.63,0.0,1.83,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,183.1,25.0,78.124575,1,0.0,0.74,0.5,0.0,0.61,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,100.26666667,21.0,9.1720833333,1,0.0,4.26,5.25,0.0,0.78,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,137.36666667,17.0,19.235866667,1,0.0,1.83,2.25,0.0,2.61,5
92.134,4.45,3.68,0,56.03,22.71,3.0,True,0,False,4.32,88.7,3.0,104.128075,2,0.0,7.13,5.13,0.0,20.09,3
0.214,1.3900000000000001,0.139,0,1.58,9.29,3.0,True,0,False,0.0,130.1,1.0,45.26180833300001,1,0.0,4.17,0.88,0.0,3.17,4
472.602,393.36000000000007,595.798,0,99.13,132.9,2.0,True,0,False,75.71,166.3,18.0,130.48015,4,20.61,6.3,5.75,0.0,10.35,2
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,200.13333333,7.0,80.010233333,3,0.0,3.57,2.0,0.0,3.22,5
113.204,147.03,172.812,0,4.58,84.45,3.0,True,1,False,56.839999999999996,38.833333333,6.0,109.714575,3,8.74,13.48,7.5,0.0,12.74,2
16.839000000000002,24.29,23.141,0,2.39,14.55,2.0,True,0,False,14.13,166.9,20.0,149.13390833,4,5.55,4.26,2.13,0.0,3.83,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,138.33333333,25.0,37.359583333,1,0.0,5.04,5.5,0.0,2.35,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,95.466666667,23.0,0.9160416667,2,0.0,0.74,0.75,0.0,0.0,3
11.114,44.03,28.9,0,35.55,168.84,3.0,True,0,False,0.0,76.233333333,4.0,57.874375,4,0.0,5.43,3.25,0.0,5.57,4
32.974000000000004,2.32,30.234,0,10.48,8.579999999999998,3.0,True,1,False,5.35,18.4,7.0,90.032383333,3,1.9,9.61,2.63,0.0,9.35,3
14.668,255.1,10.267,1,42.23,100.05999999999999,3.0,True,0,False,0.0,178.3,1.0,118.69670833,3,0.0,4.83,1.13,0.0,6.04,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,168.3,20.0,66.310466667,3,0.0,3.26,1.0,0.0,1.39,5
59.036,86.35000000000001,37.514,0,4.9,213.64,3.0,True,1,False,0.0,181.0,25.0,68.04165,3,0.0,7.48,4.0,0.0,8.39,1
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,80.9,24.0,5.878225,1,0.0,0.0,0.13,0.0,0.0,4
150.57399999999996,294.01000000000005,227.861,0,99.71,390.32,3.0,True,1,False,0.03,153.83333333,1.0,75.974091667,4,0.0,4.26,4.38,0.0,5.48,5
21.769,33.77,15.624,0,28.29,106.45,3.0,True,0,False,0.0,59.166666667,21.0,79.956816667,2,0.0,1.26,0.75,0.0,1.74,1
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,53.4,25.0,30.425408333000004,2,0.0,1.17,0.5,0.0,0.78,6
52.458,298.65,23.236,0,40.61,194.70999999999998,3.0,True,1,False,0.0,129.96666667,20.0,51.666366667,1,0.0,4.96,0.63,0.0,3.96,5
29.601,131.75,15.449000000000002,1,12.42,118.61,3.0,True,1,False,0.03,81.1,5.0,65.962991667,2,0.0,17.22,9.63,0.0,19.35,3
1.859,6.81,37.343,0,4.19,19.740000000000002,4.0,False,1,False,0.0,67.833333333,3.0,45.707391667,2,0.0,5.13,5.25,0.0,4.83,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,64.2,25.0,43.5686,0,0.0,7.57,6.63,0.0,11.0,5
1.14,22.1,0.578,1,0.1,9.81,3.0,True,0,False,0.0,129.76666667,25.0,65.288841667,2,0.0,20.48,12.25,0.0,16.13,5
10.888,28.58,13.037,0,0.65,29.330000000000002,2.0,True,0,False,21.32,46.8,25.0,32.956091666999995,1,7.03,11.52,5.5,0.0,10.26,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,51.833333333,20.0,3.124875,2,0.0,3.13,2.0,0.0,0.0,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,183.3,21.0,155.56611667,1,0.0,3.26,2.88,0.0,3.3,5
36.503,89.50999999999999,69.876,1,2.19,64.42,2.0,True,1,False,32.94,73.533333333,14.0,103.79430833,4,9.61,8.52,0.88,0.0,6.04,5
158.144,36.23,208.243,1,30.71,105.13,3.0,True,0,False,0.0,53.066666667,3.0,57.068433333,3,0.0,1.91,2.13,0.0,3.26,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,161.0,20.0,0.3333083333,0,0.0,3.22,2.25,0.0,0.09,3
15.719,1.6400000000000001,0.496,1,4.26,11.1,3.0,True,0,False,0.0,84.0,7.0,28.622808333,1,0.0,1.52,1.88,0.0,1.65,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,21.066666667,9.0,49.81165,2,0.0,5.35,5.88,0.0,0.22,3
581.252,263.35,444.11,0,220.0,199.58,3.0,True,1,False,0.0,26.366666667,2.0,84.748516667,2,0.0,7.39,5.88,0.0,13.3,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,161.63333333,25.0,61.819291667,1,0.0,4.22,5.25,0.0,2.39,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,97.233333333,15.0,49.085058333,1,0.0,0.61,0.25,0.0,0.0,4
0.813,15.55,0.0069999999999999,0,7.48,51.739999999999995,3.0,True,0,False,0.0,20.1,8.0,75.182591667,2,0.0,3.43,0.0,0.0,2.61,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,175.5,13.0,1.519325,2,0.0,7.09,3.75,0.0,5.91,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,158.56666667,25.0,48.513266667,0,0.0,2.35,2.88,0.0,2.39,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,85.4,24.0,40.239533333,0,0.0,1.13,1.25,0.0,0.04,6
91.882,167.03,4.471,0,44.13,142.70999999999998,3.0,True,1,False,0.0,27.233333333,13.0,57.733083333,2,0.0,6.83,1.25,0.0,6.65,2
4.538,64.28999999999999,4.1160000000000005,1,28.97,119.06,3.0,True,0,False,0.0,85.06666666699999,20.0,36.736675,1,0.0,3.3,1.0,0.0,3.35,5
45.778,64.52,25.772,1,34.26,131.1,3.0,True,1,False,0.0,141.7,25.0,64.639841667,3,0.0,1.39,1.25,0.0,2.61,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,51.6,2.0,6.134766666699999,0,0.0,3.74,2.75,0.0,9.17,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,153.06666667,24.0,36.02545,2,0.0,0.57,1.13,0.0,0.39,6
28.932,67.9,3.879,1,2.26,37.65,4.0,False,0,True,0.0,49.9,25.0,50.011208333,0,0.0,3.83,4.13,0.0,2.57,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,154.43333333,11.0,48.123666667,3,0.0,1.96,0.38,0.0,1.0,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,78.06666666699999,7.0,33.398,2,0.0,2.09,1.63,0.0,2.35,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,51.4,25.0,39.440858333,1,0.0,8.91,5.63,0.0,5.35,6
6.752999999999999,78.19,0.986,0,0.26,131.39,3.0,True,0,False,0.0,183.46666667,6.0,89.808016667,3,0.0,8.39,4.13,0.0,9.7,3
191.905,798.3299999999999,166.364,0,31.61,211.45,3.0,True,0,False,1.16,154.26666667,2.0,93.9881,2,0.0,6.52,3.0,0.0,8.09,6
515.406,80.09,1134.591,0,126.26,249.05999999999997,2.0,True,0,False,357.19,129.53333333,17.0,1443.640125,4,95.03999999999999,0.87,0.5,0.0,1.04,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,18.0,15.0,53.791016667,1,0.0,0.91,0.63,0.0,1.52,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,124.73333333,1.0,18.316075,1,0.0,0.0,0.0,0.0,0.0,3
0.0,0.44999999999999996,1.114,1,0.0,0.45,3.0,True,0,False,0.58,61.933333333,25.0,91.380825,3,0.13,2.09,1.38,0.0,1.04,4
71.815,192.49,34.021,1,3.74,170.86999999999998,3.0,True,1,False,0.03,56.133333333,10.0,47.969983333,1,0.0,20.26,19.88,0.0,20.61,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,79.93333333300001,25.0,34.052233333000004,0,0.0,12.0,8.38,0.0,12.09,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,81.666666667,25.0,33.986875,1,0.0,2.39,1.5,0.0,4.57,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,68.7,1.0,32.379366667,0,0.0,0.13,0.0,0.0,0.04,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,179.1,15.0,40.418616667,1,0.0,3.7,2.5,0.0,1.96,5
159.518,410.77000000000004,191.926,0,16.03,62.19,2.0,True,1,False,189.45,176.23333333,18.0,164.95589167,4,18.9,19.57,4.13,0.0,23.17,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,144.06666667,15.0,43.473125,2,0.0,1.17,2.88,0.0,1.96,5
0.087,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,57.6,20.0,81.89783333300001,2,0.0,13.61,10.5,0.0,10.0,3
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,44.0,19.0,38.236575,0,0.0,4.57,4.0,0.0,3.09,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,209.1,25.0,28.477733333000003,0,0.0,0.61,1.0,0.0,0.22,6
692.903,1484.1599999999999,702.623,0,5.16,283.83,3.0,True,0,False,3.65,23.066666667,1.0,83.13625,2,0.74,10.61,8.5,0.0,4.87,3
82.00299999999999,417.16,54.819,1,34.06,285.09000000000003,3.0,True,1,False,3.87,70.833333333,3.0,34.504483333,1,0.0,9.04,9.13,0.0,7.61,5
33.87,76.46,9.072,0,1.39,405.58000000000004,3.0,True,1,False,1.26,191.3,25.0,88.10443333299999,4,0.0,9.61,3.63,0.0,6.04,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,153.53333333,25.0,51.176441667,1,0.0,6.96,5.13,0.0,7.91,4
42.927,85.89,70.736,0,13.26,325.09,2.0,True,0,False,93.26,43.266666667,17.0,4.583325,1,19.35,0.78,1.38,0.0,0.74,2
26.219,224.82999999999998,30.468000000000004,0,99.0,124.87,3.0,True,1,False,0.0,71.56666666699999,13.0,32.07045,1,0.0,5.96,1.5,0.0,8.78,1
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,195.73333333,15.0,61.845,3,0.0,3.7,3.5,0.0,3.65,4
195.989,162.17999999999998,141.014,0,48.61,532.0,3.0,True,0,False,0.03,79.966666667,25.0,63.470475,2,0.0,6.48,3.5,0.0,7.3,4
56.166,88.58999999999999,42.662,0,1.52,93.89999999999999,2.0,True,0,False,34.74,17.933333333,1.0,11.825591667,1,4.58,4.57,4.63,0.0,3.35,2
22.669,26.83,53.723,1,40.06,269.49,3.0,True,1,False,0.0,4.2666666667,3.0,16.83662,1,0.0,2.48,2.5,0.0,2.48,4
6.456,7.29,33.595,0,0.23,71.62,3.0,True,0,False,0.0,185.2,25.0,31.719533333,3,0.0,0.7,1.13,0.0,1.17,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,182.06666667,3.0,68.24731666699999,2,0.0,9.13,6.13,0.0,10.13,3
